OBJECTID,Land_Use,Land_Use_Code,RuleID,Shape__Area,Shape__Length
1045,Urban Neighborhood 3,UN3,15,22721.75390625,647.493587843822
1046,Urban Neighborhood 3,UN3,15,22133.5625,1377.63395875926
1047,Urban Neighborhood 3,UN3,15,22056.15625,654.216611910298
1048,Urban Neighborhood 3,UN3,15,21746.4765625,994.171473734635
1049,Urban Neighborhood 3,UN3,15,21768.1640625,753.198516405721
1050,Urban Neighborhood 3,UN3,15,21408.125,1363.29542878262
1051,Urban Neighborhood 3,UN3,15,20827.76953125,1069.01075081155
1052,Urban Neighborhood 3,UN3,15,20551.08203125,665.85518943816
1053,Urban Neighborhood 3,UN3,15,20027.40625,670.173978211611
1054,Urban Neighborhood 3,UN3,15,19769.16796875,630.924370250464
1055,Urban Neighborhood 3,UN3,15,19447.9296875,628.16636920676
1056,Urban Neighborhood 3,UN3,15,18870.7734375,1186.58866435422
1057,Urban Neighborhood 3,UN3,15,18871.203125,763.378470414332
1058,Urban Neighborhood 3,UN3,15,18802.9453125,753.275896367542
1059,Urban Neighborhood 3,UN3,15,18690.76953125,999.974760630862
1060,Urban Neighborhood 3,UN3,15,18569.18359375,665.952876804368
1061,Urban Neighborhood 3,UN3,15,17942.37890625,809.05665049573
1062,Urban Neighborhood 3,UN3,15,17632.421875,531.576122049498
1063,Urban Neighborhood 3,UN3,15,17440.1015625,589.25901543208
1064,Urban Neighborhood 3,UN3,15,17389.578125,888.986883206503
1065,Urban Neighborhood 3,UN3,15,17247.796875,926.061224545843
1066,Urban Neighborhood 3,UN3,15,17274.35546875,531.396521569705
1067,Urban Neighborhood 3,UN3,15,17272.79296875,954.419308987883
1068,Urban Neighborhood 3,UN3,15,16767.9140625,1094.92843972055
1069,Urban Neighborhood 3,UN3,15,16778.98046875,537.115774004983
1070,Urban Neighborhood 3,UN3,15,16612.26171875,570.553262675805
1071,Urban Neighborhood 3,UN3,15,16313.1875,1076.80474432098
1072,Urban Neighborhood 3,UN3,15,16328.07421875,674.836662436932
1073,Urban Neighborhood 3,UN3,15,16347.9609375,896.06102279846
1074,Urban Neighborhood 3,UN3,15,16284.30859375,655.262420739854
1075,Urban Neighborhood 3,UN3,15,16125.55859375,597.727364891398
1076,Urban Neighborhood 3,UN3,15,15505.58984375,663.693142274627
1077,Urban Neighborhood 3,UN3,15,15208.09765625,568.938503565359
1078,Urban Neighborhood 3,UN3,15,14708.51171875,553.655309201528
1079,Urban Neighborhood 3,UN3,15,14641.36328125,885.538019341675
1080,Urban Neighborhood 3,UN3,15,14530.1640625,664.965908390326
1081,Urban Neighborhood 3,UN3,15,14386.375,653.030460771574
1082,Urban Neighborhood 3,UN3,15,14307.609375,844.540544928975
1083,Urban Neighborhood 3,UN3,15,14106.4140625,816.930389034163
1084,Urban Neighborhood 3,UN3,15,13879.19140625,628.459156398024
1085,Urban Neighborhood 3,UN3,15,13760.15234375,499.607180954892
1086,Urban Neighborhood 3,UN3,15,13150.578125,685.323554159154
1087,Urban Neighborhood 3,UN3,15,13064.3203125,643.082392237346
1088,Urban Neighborhood 3,UN3,15,12740.23828125,502.762044070026
1089,Urban Neighborhood 3,UN3,15,12717.8515625,500.704696788474
1090,Urban Neighborhood 3,UN3,15,12651.44140625,480.097108153917
1091,Urban Neighborhood 3,UN3,15,12582.046875,568.937031713281
1092,Urban Neighborhood 3,UN3,15,12127.3046875,516.790843103299
1093,Urban Neighborhood 3,UN3,15,12058.06640625,523.199206664651
1094,Urban Neighborhood 3,UN3,15,11896.515625,542.751096202282
1095,Urban Neighborhood 3,UN3,15,11355.91796875,800.069327651119
1096,Urban Neighborhood 3,UN3,15,11334.99609375,966.32156887793
1097,Urban Neighborhood 3,UN3,15,11030.08984375,435.520257061035
1098,Urban Neighborhood 3,UN3,15,10907.4609375,584.155070297377
1099,Urban Neighborhood 3,UN3,15,10613.46484375,477.700891248443
1100,Urban Neighborhood 3,UN3,15,10526.72265625,444.791684742611
1101,Urban Neighborhood 3,UN3,15,10278.578125,437.671615134586
1102,Urban Neighborhood 3,UN3,15,10235.828125,417.078758689603
1103,Urban Neighborhood 3,UN3,15,9926.28125,430.308337064938
1104,Urban Neighborhood 3,UN3,15,9891.0390625,607.576837230383
1105,Urban Neighborhood 3,UN3,15,9706.44140625,542.724193135194
1106,Urban Neighborhood 3,UN3,15,9628.828125,478.926264345306
1107,Urban Neighborhood 3,UN3,15,9242.61328125,401.071719379774
1108,Urban Neighborhood 3,UN3,15,9000.79296875,963.416719879513
1109,Urban Neighborhood 3,UN3,15,8907.14453125,667.736799163943
1110,Urban Neighborhood 3,UN3,15,8902.7578125,745.062473148059
1111,Urban Neighborhood 3,UN3,15,8768.91796875,384.412417001129
1112,Urban Neighborhood 3,UN3,15,8773.97265625,401.552636599491
1113,Urban Neighborhood 3,UN3,15,8735.3046875,484.624281995055
1114,Urban Neighborhood 3,UN3,15,8665.91015625,818.292524575705
1115,Urban Neighborhood 3,UN3,15,8604.734375,385.612251172089
1116,Urban Neighborhood 3,UN3,15,8546.109375,521.576483143213
1117,Urban Neighborhood 3,UN3,15,8444.5859375,384.256642307476
1118,Urban Neighborhood 3,UN3,15,8358.08984375,377.148090985058
1119,Urban Neighborhood 3,UN3,15,8329.765625,365.910409851983
1120,Urban Neighborhood 3,UN3,15,8063.890625,368.457405100741
1121,Urban Neighborhood 3,UN3,15,8048.78515625,522.059037591238
1122,Urban Neighborhood 3,UN3,15,7979.26171875,395.162462293448
1123,Urban Neighborhood 3,UN3,15,7767.55078125,390.725389524093
1124,Urban Neighborhood 3,UN3,15,7713.79296875,351.48356153596
1125,Urban Neighborhood 3,UN3,15,7652.359375,494.969356636589
1126,Urban Neighborhood 3,UN3,15,7347.45703125,348.499217163437
1127,Urban Neighborhood 3,UN3,15,7235.765625,351.852506317193
1128,Urban Neighborhood 3,UN3,15,6984.375,373.6297603288
1129,Urban Neighborhood 3,UN3,15,6997.52734375,615.606995506786
1130,Urban Neighborhood 3,UN3,15,6918.9921875,359.154201970775
1131,Urban Neighborhood 3,UN3,15,6866.70703125,496.745598653598
1132,Urban Neighborhood 3,UN3,15,6872.39453125,581.528838918926
1133,Urban Neighborhood 3,UN3,15,6833.046875,571.108294231936
1134,Urban Neighborhood 3,UN3,15,6622.13671875,323.709368111375
1135,Urban Neighborhood 3,UN3,15,6455.390625,318.863329413416
1136,Urban Neighborhood 3,UN3,15,6274.53125,332.269053437323
1137,Urban Neighborhood 3,UN3,15,6142.05078125,357.286636571774
1138,Urban Neighborhood 3,UN3,15,6062.09765625,587.144918900789
1139,Urban Neighborhood 3,UN3,15,5703.4375,363.754300134522
1140,Urban Neighborhood 3,UN3,15,5436.8359375,383.370843857912
1141,Urban Neighborhood 3,UN3,15,5426.35546875,305.812474702029
1142,Urban Neighborhood 3,UN3,15,5247.42578125,444.168652344509
1143,Urban Neighborhood 3,UN3,15,5208.421875,289.031801486303
1144,Urban Neighborhood 3,UN3,15,5120.6953125,379.364989445398
1145,Urban Neighborhood 3,UN3,15,5061.0078125,284.183579429089
1146,Urban Neighborhood 3,UN3,15,4798.85546875,385.572529865908
1147,Urban Neighborhood 3,UN3,15,4782.94140625,459.520097780147
1148,Urban Neighborhood 3,UN3,15,4789.41015625,399.390001400665
1149,Urban Neighborhood 3,UN3,15,4468.21875,293.599156747117
1150,Urban Neighborhood 3,UN3,15,4311.40625,471.886163946845
1151,Urban Neighborhood 3,UN3,15,4294.82421875,266.698528525274
1152,Urban Neighborhood 3,UN3,15,4226.50390625,261.408619754648
1153,Urban Neighborhood 3,UN3,15,4233.375,464.095662595771
1154,Urban Neighborhood 3,UN3,15,4124.9140625,341.737807134657
1155,Urban Neighborhood 3,UN3,15,4039.3125,331.410337900003
1156,Urban Neighborhood 3,UN3,15,4029.43359375,375.033681238147
1157,Urban Neighborhood 3,UN3,15,3981.7890625,347.205838152419
1158,Urban Neighborhood 3,UN3,15,3954.265625,276.102390630951
1159,Urban Neighborhood 3,UN3,15,3897.88671875,253.48114375209
1160,Urban Neighborhood 3,UN3,15,3696.66796875,337.169276325424
1161,Urban Neighborhood 3,UN3,15,3689.7421875,250.263217736882
1162,Urban Neighborhood 3,UN3,15,3645.1484375,244.274633218363
1163,Urban Neighborhood 3,UN3,15,3637.12890625,245.686316620844
1164,Urban Neighborhood 3,UN3,15,3569.953125,243.815194713969
1165,Urban Neighborhood 3,UN3,15,3527.42578125,241.747645506981
1166,Urban Neighborhood 3,UN3,15,3453.71484375,246.978183703859
1167,Urban Neighborhood 3,UN3,15,3360.1953125,258.442887498249
1168,Urban Neighborhood 3,UN3,15,3296.29296875,275.278405388444
1169,Urban Neighborhood 3,UN3,15,3280.9140625,333.842951371601
1170,Urban Neighborhood 3,UN3,15,3240.84375,227.738578121074
1171,Urban Neighborhood 3,UN3,15,3209.734375,252.168983364969
1172,Urban Neighborhood 3,UN3,15,3209.25390625,235.491933075651
1173,Urban Neighborhood 3,UN3,15,3198.30859375,427.489466268513
1174,Urban Neighborhood 3,UN3,15,3202.53125,226.146071813321
1175,Urban Neighborhood 3,UN3,15,3091.78125,383.084617281717
1176,Urban Neighborhood 3,UN3,15,3050.8984375,262.090856738665
1177,Urban Neighborhood 3,UN3,15,2934.71875,256.114114534114
1178,Urban Neighborhood 3,UN3,15,2896.671875,215.357557855877
1179,Urban Neighborhood 3,UN3,15,2786.61328125,213.096564740689
1180,Urban Neighborhood 3,UN3,15,2764.46875,228.458457587729
1181,Urban Neighborhood 3,UN3,15,2698.19921875,320.036533414966
1182,Urban Neighborhood 3,UN3,15,2615.67578125,344.393747233805
1183,Urban Neighborhood 3,UN3,15,2612.08984375,207.491792942677
1184,Urban Neighborhood 3,UN3,15,2593.83984375,212.485390516164
1185,Urban Neighborhood 3,UN3,15,2561.32421875,267.35256425366
1186,Urban Neighborhood 3,UN3,15,2558.12109375,211.192360951834
1187,Urban Neighborhood 3,UN3,15,2505.04296875,216.45171715716
1188,Urban Neighborhood 3,UN3,15,2506.75390625,220.718717959875
1189,Urban Neighborhood 3,UN3,15,2462.546875,211.649946821994
1190,Urban Neighborhood 3,UN3,15,2461.15234375,205.603088273076
1191,Urban Neighborhood 3,UN3,15,2454.34765625,349.581925749534
1192,Urban Neighborhood 3,UN3,15,2422.7109375,203.455326728741
1193,Urban Neighborhood 3,UN3,15,2416.34375,228.426292629297
1194,Urban Neighborhood 3,UN3,15,2397.77734375,207.924488682424
1195,Urban Neighborhood 3,UN3,15,2338.45703125,225.804224806867
1196,Urban Neighborhood 3,UN3,15,2325.78515625,205.889353485604
1197,Urban Neighborhood 3,UN3,15,2308.0390625,197.610738829216
1198,Urban Neighborhood 3,UN3,15,2288.59765625,201.006336161536
1199,Urban Neighborhood 3,UN3,15,2237.77734375,206.290708946316
1200,Urban Neighborhood 3,UN3,15,2209.8515625,206.146625493377
1201,Urban Neighborhood 3,UN3,15,2151.90234375,208.131663978904
1202,Urban Neighborhood 3,UN3,15,2147.85546875,208.153934340676
1203,Urban Neighborhood 3,UN3,15,2138.58984375,210.804629445251
1204,Urban Neighborhood 3,UN3,15,2127.65625,251.478745479429
1205,Urban Neighborhood 3,UN3,15,2115.84375,194.472239878405
1206,Urban Neighborhood 3,UN3,15,2087.453125,189.672093316652
1207,Urban Neighborhood 3,UN3,15,2073.015625,227.085444151025
1208,Urban Neighborhood 3,UN3,15,1987.1796875,199.204409208324
1209,Urban Neighborhood 3,UN3,15,1918.62890625,181.533932483749
1210,Urban Neighborhood 3,UN3,15,1884.109375,195.809034439164
1211,Urban Neighborhood 3,UN3,15,1853.72265625,177.132080121393
1212,Urban Neighborhood 3,UN3,15,1838.86328125,187.819365061434
1213,Urban Neighborhood 3,UN3,15,1722.4453125,166.020912143878
1214,Urban Neighborhood 3,UN3,15,1643.5,194.016409763408
1215,Urban Neighborhood 3,UN3,15,1607.9765625,181.910204244525
1216,Urban Neighborhood 3,UN3,15,1594.70703125,160.310779926414
1217,Urban Neighborhood 3,UN3,15,1572.5703125,187.885723705744
1218,Urban Neighborhood 3,UN3,15,1532.4921875,163.504618623521
1219,Urban Neighborhood 3,UN3,15,1497.734375,159.295845225629
1220,Urban Neighborhood 3,UN3,15,1482.4609375,176.536006941277
1221,Urban Neighborhood 3,UN3,15,1370.859375,180.1529221193
1222,Urban Neighborhood 3,UN3,15,1346.83984375,179.918551532139
1223,Urban Neighborhood 3,UN3,15,1324.828125,162.696446970808
1224,Urban Neighborhood 3,UN3,15,1250.03125,178.259954695679
1225,Urban Neighborhood 3,UN3,15,1227.9765625,176.052125816906
1226,Urban Neighborhood 3,UN3,15,1225.046875,157.254643541323
1227,Urban Neighborhood 3,UN3,15,1193.13671875,145.213887876507
1228,Urban Neighborhood 3,UN3,15,1140.44140625,165.148109551242
1229,Urban Neighborhood 3,UN3,15,1117.859375,136.958272931483
1230,Urban Neighborhood 3,UN3,15,1106.58984375,139.014741702818
1231,Urban Neighborhood 3,UN3,15,1098.87890625,143.543390090413
1232,Urban Neighborhood 3,UN3,15,1095.265625,151.951304211823
1233,Urban Neighborhood 3,UN3,15,1056.9765625,189.1024860989
1234,Urban Neighborhood 3,UN3,15,1040.3828125,129.780104528272
1235,Urban Neighborhood 3,UN3,15,946.171875,124.338065954481
1236,Urban Neighborhood 3,UN3,15,910.40234375,130.791562577426
1237,Urban Neighborhood 3,UN3,15,907.765625,122.676233570704
1238,Urban Neighborhood 3,UN3,15,882.37890625,122.878322596767
1239,Urban Neighborhood 3,UN3,15,877.0390625,129.26184129428
1240,Urban Neighborhood 3,UN3,15,814.6640625,121.056174648154
1241,Urban Neighborhood 3,UN3,15,806.87109375,192.319223368122
1242,Urban Neighborhood 3,UN3,15,784.08203125,119.457324933681
1243,Urban Neighborhood 3,UN3,15,771.99609375,114.804753703865
1244,Urban Neighborhood 3,UN3,15,764.9296875,111.766015156903
1245,Urban Neighborhood 3,UN3,15,749.609375,120.850212404509
1246,Urban Neighborhood 3,UN3,15,744.953125,110.333341277559
1247,Urban Neighborhood 3,UN3,15,703.8515625,113.142290586935
1248,Urban Neighborhood 3,UN3,15,701.5078125,108.684626475337
1249,Urban Neighborhood 3,UN3,15,647.8359375,1041.0801701271
1250,Urban Neighborhood 3,UN3,15,610.90625,102.24952878369
1251,Urban Neighborhood 3,UN3,15,589.26953125,99.2880016468056
1252,Urban Neighborhood 3,UN3,15,11.73046875,422.116367940861
1253,Urban Neighborhood 3,UN3,15,6.80078125,83.4275892974343
1254,Urban Neighborhood 3,UN3,15,6.5234375,12.5574679697102
1255,Urban Neighborhood 3,UN3,15,4.06640625,9.79104629132724
1256,Urban Neighborhood 3,UN3,15,1.8984375,252.9924588009
1257,Urban Neighborhood 3,UN3,15,1.71484375,793.892965832361
1258,Urban Neighborhood 3,UN3,15,1.6875,18.9047172592164
1259,Urban Neighborhood 3,UN3,15,0.9296875,26.9712150854305
1260,Urban Neighborhood 3,UN3,15,0.03515625,6.04038684947697
